theme_id,id_theme,color_id,rgb,total_quantity
593.0,593.0,84,AA7D55,5
593.0,593.0,85,3F3691,12
593.0,593.0,129,A5A5CB,4
593.0,593.0,179,898788,1
593.0,593.0,182,F08F1C,3
593.0,593.0,191,F8BB3D,12
593.0,593.0,212,9FC3E9,15
593.0,593.0,226,FFF03A,12
593.0,593.0,297,AA7F2E,45
593.0,593.0,308,352100,2
593.0,593.0,320,720E0F,4
593.0,593.0,322,36AEBF,12
593.0,593.0,484,A95500,2
595.0,595.0,0,05131D,27
595.0,595.0,2,237841,14
595.0,595.0,4,C91A09,34
595.0,595.0,5,C870A0,25
595.0,595.0,10,4B9F4A,25
595.0,595.0,14,F2CD37,31
595.0,595.0,15,FFFFFF,253
595.0,595.0,19,E4CD9E,75
595.0,595.0,25,FE8A18,24
595.0,595.0,26,923978,66
595.0,595.0,27,BBE90B,42
595.0,595.0,29,E4ADC8,55
595.0,595.0,30,AC78BA,45
595.0,595.0,31,E1D5ED,19
595.0,595.0,33,0020A0,7
595.0,595.0,36,C91A09,10
595.0,595.0,41,AEEFEC,25
595.0,595.0,42,F8F184,5
595.0,595.0,45,DF6695,9
595.0,595.0,46,F5CD2F,5
595.0,595.0,47,FCFCFC,34
595.0,595.0,70,582A12,49
595.0,595.0,71,A0A5A9,51
595.0,595.0,72,6C6E68,10
595.0,595.0,84,AA7D55,26
595.0,595.0,85,3F3691,20
595.0,595.0,129,A5A5CB,2
595.0,595.0,179,898788,9
595.0,595.0,182,F08F1C,1
595.0,595.0,191,F8BB3D,20
595.0,595.0,212,9FC3E9,1
595.0,595.0,226,FFF03A,16
595.0,595.0,272,0A3463,12
595.0,595.0,297,AA7F2E,3
595.0,595.0,320,720E0F,1
595.0,595.0,321,078BC9,11
595.0,595.0,322,36AEBF,89
595.0,595.0,323,ADC3C0,31
595.0,595.0,379,6074A1,1
595.0,595.0,484,A95500,8
596.0,596.0,0,05131D,46
596.0,596.0,1,0055BF,56
596.0,596.0,2,237841,9
596.0,596.0,4,C91A09,33
596.0,596.0,14,F2CD37,8
596.0,596.0,15,FFFFFF,66
596.0,596.0,19,E4CD9E,4
596.0,596.0,25,FE8A18,3
596.0,596.0,27,BBE90B,9
596.0,596.0,28,958A73,1
596.0,596.0,33,0020A0,5
596.0,596.0,35,D9E4A7,2
596.0,596.0,36,C91A09,9
596.0,596.0,41,AEEFEC,7
596.0,596.0,46,F5CD2F,1
596.0,596.0,47,FCFCFC,1
596.0,596.0,71,A0A5A9,34
596.0,596.0,72,6C6E68,23
596.0,596.0,84,AA7D55,2
596.0,596.0,85,3F3691,2
596.0,596.0,179,898788,2
596.0,596.0,182,F08F1C,5
596.0,596.0,297,AA7F2E,7
596.0,596.0,320,720E0F,7
596.0,596.0,1103,3E3C39,4
597.0,597.0,0,05131D,95
597.0,597.0,1,0055BF,5
597.0,597.0,2,237841,2
597.0,597.0,4,C91A09,42
597.0,597.0,14,F2CD37,11
597.0,597.0,15,FFFFFF,31
597.0,597.0,19,E4CD9E,11
597.0,597.0,25,FE8A18,3
597.0,597.0,27,BBE90B,3
597.0,597.0,28,958A73,3
597.0,597.0,33,0020A0,4
597.0,597.0,34,84B68D,7
597.0,597.0,35,D9E4A7,1
597.0,597.0,36,C91A09,4
597.0,597.0,41,AEEFEC,5
597.0,597.0,46,F5CD2F,1
597.0,597.0,47,FCFCFC,6
597.0,597.0,57,FF800D,4
597.0,597.0,70,582A12,30
597.0,597.0,71,A0A5A9,59
597.0,597.0,72,6C6E68,23
597.0,597.0,73,5A93DB,1
597.0,597.0,84,AA7D55,3
597.0,597.0,85,3F3691,3
597.0,597.0,179,898788,16
597.0,597.0,182,F08F1C,32
597.0,597.0,212,9FC3E9,1
597.0,597.0,272,0A3463,2
597.0,597.0,288,184632,7
597.0,597.0,297,AA7F2E,39
597.0,597.0,321,078BC9,2
597.0,597.0,379,6074A1,5
597.0,597.0,1103,3E3C39,7
598.0,598.0,0,05131D,4038
598.0,598.0,1,0055BF,680
598.0,598.0,2,237841,824
598.0,598.0,3,008F9B,220
598.0,598.0,4,C91A09,2149
598.0,598.0,5,C870A0,245
598.0,598.0,7,9BA19D,17
598.0,598.0,8,6D6E5C,12
598.0,598.0,10,4B9F4A,371
598.0,598.0,14,F2CD37,1816
598.0,598.0,15,FFFFFF,3378
598.0,598.0,19,E4CD9E,1118
598.0,598.0,25,FE8A18,453
598.0,598.0,26,923978,113
598.0,598.0,27,BBE90B,319
598.0,598.0,28,958A73,596
598.0,598.0,29,E4ADC8,201
598.0,598.0,30,AC78BA,42
598.0,598.0,31,E1D5ED,18
598.0,598.0,33,0020A0,35
598.0,598.0,34,84B68D,30
598.0,598.0,35,D9E4A7,20
598.0,598.0,36,C91A09,148
598.0,598.0,40,635F52,20
598.0,598.0,41,AEEFEC,226
598.0,598.0,42,F8F184,1
598.0,598.0,45,DF6695,59
598.0,598.0,46,F5CD2F,158
598.0,598.0,47,FCFCFC,371
598.0,598.0,52,A5A5CB,9
598.0,598.0,57,FF800D,2
598.0,598.0,70,582A12,1407
598.0,598.0,71,A0A5A9,2702
598.0,598.0,72,6C6E68,1286
598.0,598.0,73,5A93DB,45
598.0,598.0,78,F6D7B3,2
598.0,598.0,80,A5A9B4,7
598.0,598.0,82,DBAC34,15
598.0,598.0,84,AA7D55,441
598.0,598.0,85,3F3691,80
598.0,598.0,158,DFEEA5,36
598.0,598.0,179,898788,98
598.0,598.0,182,F08F1C,72
598.0,598.0,191,F8BB3D,350
598.0,598.0,212,9FC3E9,145
598.0,598.0,226,FFF03A,114
598.0,598.0,272,0A3463,219
598.0,598.0,288,184632,231
598.0,598.0,297,AA7F2E,280
598.0,598.0,308,352100,138
598.0,598.0,320,720E0F,121
598.0,598.0,321,078BC9,108
598.0,598.0,322,36AEBF,278
598.0,598.0,323,ADC3C0,49
598.0,598.0,326,9B9A5A,44
598.0,598.0,334,BBA53D,3
598.0,598.0,378,A0BCAC,128
598.0,598.0,379,6074A1,13
598.0,598.0,484,A95500,289
598.0,598.0,1000,D9D9D9,5
598.0,598.0,1003,68BCC5,1
598.0,598.0,1050,FF698F,103
598.0,598.0,1053,68BCC5,9
598.0,598.0,1054,CE1D9B,3
598.0,598.0,1055,FCFCFC,8
598.0,598.0,1059,8320B7,1
598.0,598.0,1060,84B68D,13
598.0,598.0,1061,0020A0,3
598.0,598.0,1062,EBD800,4
598.0,598.0,1103,3E3C39,7
598.0,598.0,1136,CA4C0B,11
598.0,598.0,1139,F5CD2F,1
598.0,598.0,9999,05131D,36
599.0,599.0,0,05131D,6088
599.0,599.0,1,0055BF,1207
599.0,599.0,2,237841,2387
599.0,599.0,3,008F9B,93
599.0,599.0,4,C91A09,4638
599.0,599.0,5,C870A0,15
599.0,599.0,10,4B9F4A,576
599.0,599.0,14,F2CD37,2085
599.0,599.0,15,FFFFFF,4347
599.0,599.0,19,E4CD9E,1727
599.0,599.0,25,FE8A18,222
599.0,599.0,26,923978,23
599.0,599.0,27,BBE90B,901
599.0,599.0,28,958A73,483
599.0,599.0,29,E4ADC8,19
599.0,599.0,30,AC78BA,1
599.0,599.0,31,E1D5ED,88
599.0,599.0,33,0020A0,51
599.0,599.0,34,84B68D,2
599.0,599.0,35,D9E4A7,2
599.0,599.0,36,C91A09,56
599.0,599.0,40,635F52,211
599.0,599.0,41,AEEFEC,534
599.0,599.0,42,F8F184,9
599.0,599.0,45,DF6695,14
599.0,599.0,46,F5CD2F,53
599.0,599.0,47,FCFCFC,871
599.0,599.0,57,FF800D,8
599.0,599.0,70,582A12,2814
599.0,599.0,71,A0A5A9,5559
599.0,599.0,72,6C6E68,2946
599.0,599.0,73,5A93DB,282
599.0,599.0,78,F6D7B3,7
599.0,599.0,80,A5A9B4,76
599.0,599.0,82,DBAC34,7
599.0,599.0,84,AA7D55,370
599.0,599.0,85,3F3691,31
599.0,599.0,179,898788,64
599.0,599.0,182,F08F1C,38
599.0,599.0,191,F8BB3D,145
599.0,599.0,212,9FC3E9,148
599.0,599.0,226,FFF03A,13
599.0,599.0,272,0A3463,491
599.0,599.0,288,184632,459
599.0,599.0,297,AA7F2E,459
599.0,599.0,308,352100,127
599.0,599.0,320,720E0F,257
599.0,599.0,321,078BC9,54
599.0,599.0,322,36AEBF,140
599.0,599.0,323,ADC3C0,19
599.0,599.0,326,9B9A5A,28
599.0,599.0,334,BBA53D,8
599.0,599.0,378,A0BCAC,294
599.0,599.0,379,6074A1,37
599.0,599.0,484,A95500,213
599.0,599.0,1000,D9D9D9,19
599.0,599.0,1050,FF698F,1
599.0,599.0,1054,CE1D9B,1
599.0,599.0,1103,3E3C39,3
599.0,599.0,1135,A5ADB4,1
599.0,599.0,1136,CA4C0B,1
599.0,599.0,9999,05131D,16
600.0,600.0,0,05131D,1752
600.0,600.0,1,0055BF,119
600.0,600.0,2,237841,228
600.0,600.0,3,008F9B,84
600.0,600.0,4,C91A09,229
600.0,600.0,5,C870A0,143
600.0,600.0,10,4B9F4A,96
600.0,600.0,14,F2CD37,157
600.0,600.0,15,FFFFFF,1028
600.0,600.0,19,E4CD9E,841
600.0,600.0,25,FE8A18,54
600.0,600.0,26,923978,424
600.0,600.0,27,BBE90B,744
600.0,600.0,28,958A73,85
600.0,600.0,29,E4ADC8,64
600.0,600.0,30,AC78BA,288
600.0,600.0,31,E1D5ED,305
600.0,600.0,33,0020A0,109
600.0,600.0,34,84B68D,131
600.0,600.0,35,D9E4A7,144
600.0,600.0,36,C91A09,65
600.0,600.0,40,635F52,2
600.0,600.0,41,AEEFEC,278
600.0,600.0,42,F8F184,126
600.0,600.0,45,DF6695,311
600.0,600.0,46,F5CD2F,26
600.0,600.0,47,FCFCFC,246
600.0,600.0,52,A5A5CB,202
600.0,600.0,57,FF800D,2
600.0,600.0,70,582A12,1451
600.0,600.0,71,A0A5A9,1202
600.0,600.0,72,6C6E68,1059
600.0,600.0,73,5A93DB,15
600.0,600.0,84,AA7D55,150
600.0,600.0,85,3F3691,389
600.0,600.0,117,FFFFFF,2
600.0,600.0,129,A5A5CB,19
600.0,600.0,143,CFE2F7,40
600.0,600.0,158,DFEEA5,189
600.0,600.0,179,898788,84
600.0,600.0,182,F08F1C,137
600.0,600.0,191,F8BB3D,394
600.0,600.0,212,9FC3E9,31
600.0,600.0,226,FFF03A,66
600.0,600.0,272,0A3463,493
600.0,600.0,288,184632,83
600.0,600.0,297,AA7F2E,716
600.0,600.0,308,352100,94
600.0,600.0,320,720E0F,258
600.0,600.0,321,078BC9,55
600.0,600.0,322,36AEBF,230
600.0,600.0,323,ADC3C0,200
600.0,600.0,378,A0BCAC,99
600.0,600.0,379,6074A1,5
600.0,600.0,484,A95500,18
600.0,600.0,1003,68BCC5,2
600.0,600.0,1103,3E3C39,12
600.0,600.0,9999,05131D,41
601.0,601.0,0,05131D,12643
601.0,601.0,1,0055BF,1358
601.0,601.0,2,237841,396
601.0,601.0,3,008F9B,114
601.0,601.0,4,C91A09,3694
601.0,601.0,5,C870A0,135
601.0,601.0,10,4B9F4A,61
601.0,601.0,14,F2CD37,1139
601.0,601.0,15,FFFFFF,2514
601.0,601.0,19,E4CD9E,693
601.0,601.0,25,FE8A18,711
601.0,601.0,26,923978,55
601.0,601.0,27,BBE90B,495
601.0,601.0,28,958A73,95
601.0,601.0,29,E4ADC8,27
601.0,601.0,30,AC78BA,2
601.0,601.0,33,0020A0,19
601.0,601.0,34,84B68D,39
601.0,601.0,35,D9E4A7,3
601.0,601.0,36,C91A09,307
601.0,601.0,40,635F52,247
601.0,601.0,41,AEEFEC,38
601.0,601.0,45,DF6695,14
601.0,601.0,46,F5CD2F,64
601.0,601.0,47,FCFCFC,379
601.0,601.0,57,FF800D,2
601.0,601.0,70,582A12,118
601.0,601.0,71,A0A5A9,3898
601.0,601.0,72,6C6E68,2790
601.0,601.0,73,5A93DB,2
601.0,601.0,78,F6D7B3,1
601.0,601.0,80,A5A9B4,69
601.0,601.0,82,DBAC34,19
601.0,601.0,84,AA7D55,54
601.0,601.0,85,3F3691,127
601.0,601.0,179,898788,422
601.0,601.0,182,F08F1C,117
601.0,601.0,191,F8BB3D,219
601.0,601.0,212,9FC3E9,19
601.0,601.0,226,FFF03A,3
601.0,601.0,272,0A3463,341
601.0,601.0,288,184632,221
601.0,601.0,297,AA7F2E,158
601.0,601.0,308,352100,10
601.0,601.0,320,720E0F,152
601.0,601.0,321,078BC9,202
601.0,601.0,322,36AEBF,384
601.0,601.0,323,ADC3C0,20
601.0,601.0,326,9B9A5A,30
601.0,601.0,378,A0BCAC,3
601.0,601.0,379,6074A1,5
601.0,601.0,383,E0E0E0,4
601.0,601.0,484,A95500,45
601.0,601.0,1053,68BCC5,15
601.0,601.0,1095,635F52,83
601.0,601.0,1103,3E3C39,146
601.0,601.0,1136,CA4C0B,9
601.0,601.0,1147,A3A9FF,2
601.0,601.0,9999,05131D,123
602.0,602.0,0,05131D,4563
602.0,602.0,1,0055BF,1009
602.0,602.0,2,237841,493
602.0,602.0,3,008F9B,101
602.0,602.0,4,C91A09,1003
602.0,602.0,5,C870A0,13
602.0,602.0,10,4B9F4A,182
602.0,602.0,14,F2CD37,735
602.0,602.0,15,FFFFFF,1775
602.0,602.0,19,E4CD9E,4267
602.0,602.0,25,FE8A18,184
602.0,602.0,26,923978,21
602.0,602.0,27,BBE90B,494
602.0,602.0,28,958A73,2430
602.0,602.0,29,E4ADC8,22
602.0,602.0,30,AC78BA,2
602.0,602.0,31,E1D5ED,5
602.0,602.0,33,0020A0,17
602.0,602.0,34,84B68D,45
602.0,602.0,35,D9E4A7,22
602.0,602.0,36,C91A09,169
602.0,602.0,40,635F52,44
602.0,602.0,41,AEEFEC,165
602.0,602.0,42,F8F184,1
602.0,602.0,45,DF6695,3
602.0,602.0,46,F5CD2F,158
602.0,602.0,47,FCFCFC,368
602.0,602.0,52,A5A5CB,3
602.0,602.0,57,FF800D,10
602.0,602.0,70,582A12,1938
602.0,602.0,71,A0A5A9,5198
602.0,602.0,72,6C6E68,4248
602.0,602.0,73,5A93DB,9
602.0,602.0,78,F6D7B3,4
602.0,602.0,80,A5A9B4,15
602.0,602.0,84,AA7D55,593
602.0,602.0,85,3F3691,1
602.0,602.0,92,D09168,2
602.0,602.0,158,DFEEA5,7
602.0,602.0,179,898788,297
602.0,602.0,182,F08F1C,296
602.0,602.0,191,F8BB3D,79
602.0,602.0,212,9FC3E9,24
602.0,602.0,226,FFF03A,15
602.0,602.0,272,0A3463,517
602.0,602.0,288,184632,335
602.0,602.0,297,AA7F2E,72
602.0,602.0,308,352100,499
602.0,602.0,320,720E0F,436
602.0,602.0,321,078BC9,43
602.0,602.0,322,36AEBF,143
602.0,602.0,323,ADC3C0,5
602.0,602.0,326,9B9A5A,418
602.0,602.0,378,A0BCAC,240
602.0,602.0,379,6074A1,44
602.0,602.0,484,A95500,303
602.0,602.0,1050,FF698F,23
602.0,602.0,1095,635F52,6
602.0,602.0,1103,3E3C39,16
602.0,602.0,1136,CA4C0B,9
602.0,602.0,9999,05131D,45
603.0,603.0,0,05131D,235
603.0,603.0,1,0055BF,26
603.0,603.0,2,237841,21
603.0,603.0,4,C91A09,42
603.0,603.0,10,4B9F4A,4
603.0,603.0,14,F2CD37,28
603.0,603.0,15,FFFFFF,111
603.0,603.0,19,E4CD9E,33
603.0,603.0,25,FE8A18,38
603.0,603.0,27,BBE90B,107
603.0,603.0,28,958A73,25
603.0,603.0,29,E4ADC8,2
603.0,603.0,33,0020A0,1
603.0,603.0,34,84B68D,4
603.0,603.0,36,C91A09,7
603.0,603.0,42,F8F184,1
603.0,603.0,46,F5CD2F,3
603.0,603.0,47,FCFCFC,63
603.0,603.0,57,FF800D,2
603.0,603.0,70,582A12,243
603.0,603.0,71,A0A5A9,288
603.0,603.0,72,6C6E68,261
603.0,603.0,73,5A93DB,8
603.0,603.0,82,DBAC34,3
603.0,603.0,84,AA7D55,4
603.0,603.0,85,3F3691,84
603.0,603.0,179,898788,10
603.0,603.0,182,F08F1C,14
603.0,603.0,288,184632,28
603.0,603.0,297,AA7F2E,22
603.0,603.0,308,352100,3
603.0,603.0,320,720E0F,52
603.0,603.0,322,36AEBF,117
603.0,603.0,378,A0BCAC,16
603.0,603.0,1103,3E3C39,5
603.0,603.0,9999,05131D,6
604.0,604.0,0,05131D,1257
604.0,604.0,1,0055BF,104
604.0,604.0,2,237841,87
604.0,604.0,4,C91A09,236
604.0,604.0,5,C870A0,27
604.0,604.0,10,4B9F4A,2
604.0,604.0,14,F2CD37,134
604.0,604.0,15,FFFFFF,426
604.0,604.0,19,E4CD9E,75
604.0,604.0,25,FE8A18,21
604.0,604.0,26,923978,21
604.0,604.0,27,BBE90B,59
604.0,604.0,28,958A73,40
604.0,604.0,29,E4ADC8,31
604.0,604.0,30,AC78BA,47
604.0,604.0,33,0020A0,29
604.0,604.0,34,84B68D,30
604.0,604.0,36,C91A09,98
604.0,604.0,40,635F52,59
604.0,604.0,41,AEEFEC,452
604.0,604.0,45,DF6695,4
604.0,604.0,46,F5CD2F,147
604.0,604.0,47,FCFCFC,128
604.0,604.0,52,A5A5CB,47
604.0,604.0,70,582A12,180
604.0,604.0,71,A0A5A9,970
604.0,604.0,72,6C6E68,378
604.0,604.0,73,5A93DB,14
604.0,604.0,80,A5A9B4,6
604.0,604.0,84,AA7D55,4
604.0,604.0,85,3F3691,15
604.0,604.0,92,D09168,6
604.0,604.0,158,DFEEA5,1
604.0,604.0,179,898788,109
604.0,604.0,182,F08F1C,108
604.0,604.0,191,F8BB3D,11
604.0,604.0,212,9FC3E9,1
604.0,604.0,226,FFF03A,1
604.0,604.0,272,0A3463,261
604.0,604.0,288,184632,36
604.0,604.0,297,AA7F2E,196
604.0,604.0,308,352100,27
604.0,604.0,320,720E0F,33
604.0,604.0,322,36AEBF,204
604.0,604.0,323,ADC3C0,1
604.0,604.0,326,9B9A5A,12
604.0,604.0,378,A0BCAC,41
604.0,604.0,379,6074A1,3
604.0,604.0,484,A95500,2
604.0,604.0,1103,3E3C39,5
604.0,604.0,9999,05131D,11
605.0,605.0,0,05131D,3117
605.0,605.0,1,0055BF,1396
605.0,605.0,2,237841,47
605.0,605.0,4,C91A09,750
605.0,605.0,10,4B9F4A,2
605.0,605.0,14,F2CD37,170
605.0,605.0,15,FFFFFF,352
605.0,605.0,19,E4CD9E,143
605.0,605.0,25,FE8A18,351
605.0,605.0,27,BBE90B,157
605.0,605.0,28,958A73,79
605.0,605.0,29,E4ADC8,2
605.0,605.0,30,AC78BA,2
605.0,605.0,33,0020A0,37
605.0,605.0,34,84B68D,16
605.0,605.0,35,D9E4A7,172
605.0,605.0,36,C91A09,60
605.0,605.0,40,635F52,7
605.0,605.0,41,AEEFEC,294
605.0,605.0,42,F8F184,1
605.0,605.0,46,F5CD2F,29
605.0,605.0,47,FCFCFC,50
605.0,605.0,52,A5A5CB,47
605.0,605.0,57,FF800D,1177
605.0,605.0,70,582A12,289
605.0,605.0,71,A0A5A9,2600
605.0,605.0,72,6C6E68,3053
605.0,605.0,73,5A93DB,89
605.0,605.0,82,DBAC34,6
605.0,605.0,85,3F3691,316
605.0,605.0,179,898788,540
605.0,605.0,182,F08F1C,353
605.0,605.0,191,F8BB3D,85
605.0,605.0,212,9FC3E9,2
605.0,605.0,272,0A3463,1229
605.0,605.0,288,184632,3
605.0,605.0,297,AA7F2E,465
605.0,605.0,308,352100,263
605.0,605.0,320,720E0F,56
605.0,605.0,321,078BC9,140
605.0,605.0,326,9B9A5A,2
605.0,605.0,379,6074A1,70
605.0,605.0,484,A95500,6
605.0,605.0,1103,3E3C39,146
605.0,605.0,9999,05131D,50
606.0,606.0,0,05131D,253
606.0,606.0,1,0055BF,33
606.0,606.0,2,237841,23
606.0,606.0,4,C91A09,111
606.0,606.0,5,C870A0,6
606.0,606.0,10,4B9F4A,6
606.0,606.0,14,F2CD37,63
606.0,606.0,15,FFFFFF,130
606.0,606.0,19,E4CD9E,100
606.0,606.0,25,FE8A18,4
606.0,606.0,26,923978,14
606.0,606.0,27,BBE90B,21
606.0,606.0,28,958A73,58
606.0,606.0,29,E4ADC8,11
606.0,606.0,30,AC78BA,5
606.0,606.0,34,84B68D,11
606.0,606.0,36,C91A09,2
606.0,606.0,46,F5CD2F,1
606.0,606.0,47,FCFCFC,11
606.0,606.0,70,582A12,341
606.0,606.0,71,A0A5A9,568
606.0,606.0,72,6C6E68,419
606.0,606.0,73,5A93DB,3
606.0,606.0,84,AA7D55,62
606.0,606.0,85,3F3691,10
606.0,606.0,179,898788,19
606.0,606.0,182,F08F1C,6
606.0,606.0,191,F8BB3D,6
606.0,606.0,288,184632,12
606.0,606.0,297,AA7F2E,71
606.0,606.0,308,352100,17
606.0,606.0,320,720E0F,2
606.0,606.0,321,078BC9,1
606.0,606.0,322,36AEBF,40
606.0,606.0,484,A95500,6
606.0,606.0,1103,3E3C39,1
606.0,606.0,9999,05131D,3
607.0,607.0,0,05131D,612
607.0,607.0,1,0055BF,92
607.0,607.0,2,237841,10
607.0,607.0,4,C91A09,101
607.0,607.0,10,4B9F4A,2
607.0,607.0,14,F2CD37,56
607.0,607.0,15,FFFFFF,503
607.0,607.0,19,E4CD9E,191
607.0,607.0,25,FE8A18,3
607.0,607.0,27,BBE90B,3
607.0,607.0,28,958A73,36
607.0,607.0,29,E4ADC8,3
607.0,607.0,34,84B68D,2
607.0,607.0,35,D9E4A7,2
607.0,607.0,36,C91A09,16
607.0,607.0,40,635F52,2
607.0,607.0,41,AEEFEC,4
607.0,607.0,42,F8F184,7
607.0,607.0,45,DF6695,13
607.0,607.0,46,F5CD2F,1
607.0,607.0,47,FCFCFC,130
607.0,607.0,57,FF800D,3
607.0,607.0,70,582A12,300
607.0,607.0,71,A0A5A9,2054
607.0,607.0,72,6C6E68,382
607.0,607.0,73,5A93DB,17
607.0,607.0,78,F6D7B3,1
607.0,607.0,80,A5A9B4,6
607.0,607.0,82,DBAC34,1
607.0,607.0,84,AA7D55,16
607.0,607.0,85,3F3691,4
607.0,607.0,143,CFE2F7,2
607.0,607.0,179,898788,19
607.0,607.0,182,F08F1C,8
607.0,607.0,191,F8BB3D,3
607.0,607.0,272,0A3463,20
607.0,607.0,288,184632,83
607.0,607.0,297,AA7F2E,16
607.0,607.0,308,352100,4
607.0,607.0,320,720E0F,555
607.0,607.0,322,36AEBF,3
607.0,607.0,378,A0BCAC,8
607.0,607.0,484,A95500,9
607.0,607.0,1103,3E3C39,1
607.0,607.0,9999,05131D,3
608.0,608.0,0,05131D,4279
608.0,608.0,1,0055BF,1075
608.0,608.0,2,237841,791
608.0,608.0,3,008F9B,660
608.0,608.0,4,C91A09,2440
608.0,608.0,5,C870A0,616
608.0,608.0,10,4B9F4A,506
608.0,608.0,14,F2CD37,1188
608.0,608.0,15,FFFFFF,8720
608.0,608.0,19,E4CD9E,4926
608.0,608.0,25,FE8A18,877
608.0,608.0,26,923978,481
608.0,608.0,27,BBE90B,693
608.0,608.0,28,958A73,988
608.0,608.0,29,E4ADC8,918
608.0,608.0,30,AC78BA,205
608.0,608.0,31,E1D5ED,539
608.0,608.0,33,0020A0,8
608.0,608.0,34,84B68D,14
608.0,608.0,35,D9E4A7,16
608.0,608.0,36,C91A09,16
608.0,608.0,40,635F52,24
608.0,608.0,41,AEEFEC,157
608.0,608.0,42,F8F184,2
608.0,608.0,45,DF6695,36
608.0,608.0,46,F5CD2F,78
608.0,608.0,47,FCFCFC,423
608.0,608.0,52,A5A5CB,10
608.0,608.0,70,582A12,2654
608.0,608.0,71,A0A5A9,4580
608.0,608.0,72,6C6E68,2055
608.0,608.0,73,5A93DB,68
608.0,608.0,78,F6D7B3,640
608.0,608.0,80,A5A9B4,6
608.0,608.0,82,DBAC34,12
608.0,608.0,84,AA7D55,1749
608.0,608.0,85,3F3691,227
608.0,608.0,92,D09168,181
608.0,608.0,129,A5A5CB,3
608.0,608.0,158,DFEEA5,59
608.0,608.0,179,898788,129
608.0,608.0,182,F08F1C,131
608.0,608.0,191,F8BB3D,2428
608.0,608.0,212,9FC3E9,310
608.0,608.0,226,FFF03A,483
608.0,608.0,272,0A3463,696
608.0,608.0,288,184632,259
608.0,608.0,297,AA7F2E,2649
608.0,608.0,308,352100,77
608.0,608.0,320,720E0F,1047
608.0,608.0,321,078BC9,642
608.0,608.0,322,36AEBF,658
608.0,608.0,323,ADC3C0,183
608.0,608.0,326,9B9A5A,104
608.0,608.0,334,BBA53D,3
608.0,608.0,378,A0BCAC,562
608.0,608.0,379,6074A1,856
608.0,608.0,484,A95500,971
608.0,608.0,1000,D9D9D9,4
608.0,608.0,1050,FF698F,395
608.0,608.0,1053,68BCC5,18
608.0,608.0,1054,CE1D9B,3
608.0,608.0,1055,FCFCFC,21
608.0,608.0,1056,583927,51
608.0,608.0,1060,84B68D,59
608.0,608.0,1061,0020A0,33
608.0,608.0,1088,755945,1
608.0,608.0,1089,CCA373,3
608.0,608.0,1103,3E3C39,7
608.0,608.0,1136,CA4C0B,92
608.0,608.0,1137,915C3C,1
608.0,608.0,1139,F5CD2F,5
608.0,608.0,1146,F6B7BF,20
608.0,608.0,1147,A3A9FF,8
608.0,608.0,9999,05131D,50
609.0,609.0,0,05131D,26
609.0,609.0,2,237841,1
609.0,609.0,4,C91A09,1
609.0,609.0,5,C870A0,1
609.0,609.0,14,F2CD37,2
609.0,609.0,15,FFFFFF,3
609.0,609.0,25,FE8A18,2
609.0,609.0,41,AEEFEC,2
609.0,609.0,45,DF6695,1
609.0,609.0,70,582A12,1
609.0,609.0,71,A0A5A9,2
609.0,609.0,179,898788,4
609.0,609.0,272,0A3463,1
609.0,609.0,297,AA7F2E,1
609.0,609.0,379,6074A1,1
610.0,610.0,0,05131D,9045
610.0,610.0,1,0055BF,1061
610.0,610.0,2,237841,856
610.0,610.0,3,008F9B,327
610.0,610.0,4,C91A09,2229
610.0,610.0,5,C870A0,213
610.0,610.0,10,4B9F4A,316
610.0,610.0,14,F2CD37,1470
610.0,610.0,15,FFFFFF,4005
610.0,610.0,19,E4CD9E,3047
610.0,610.0,25,FE8A18,818
610.0,610.0,26,923978,419
610.0,610.0,27,BBE90B,682
610.0,610.0,28,958A73,936
610.0,610.0,29,E4ADC8,677
610.0,610.0,30,AC78BA,295
610.0,610.0,31,E1D5ED,73
610.0,610.0,33,0020A0,52
610.0,610.0,34,84B68D,6
610.0,610.0,35,D9E4A7,8
610.0,610.0,36,C91A09,85
610.0,610.0,40,635F52,20
610.0,610.0,41,AEEFEC,103
610.0,610.0,42,F8F184,1
610.0,610.0,45,DF6695,10
610.0,610.0,46,F5CD2F,10
610.0,610.0,47,FCFCFC,138
610.0,610.0,52,A5A5CB,1
610.0,610.0,57,FF800D,1
610.0,610.0,70,582A12,2981
610.0,610.0,71,A0A5A9,4914
610.0,610.0,72,6C6E68,1655
610.0,610.0,73,5A93DB,192
610.0,610.0,78,F6D7B3,107
610.0,610.0,80,A5A9B4,94
610.0,610.0,82,DBAC34,39
610.0,610.0,84,AA7D55,1004
610.0,610.0,85,3F3691,379
610.0,610.0,92,D09168,59
610.0,610.0,158,DFEEA5,52
610.0,610.0,179,898788,124
610.0,610.0,182,F08F1C,72
610.0,610.0,191,F8BB3D,774
610.0,610.0,212,9FC3E9,172
610.0,610.0,226,FFF03A,638
610.0,610.0,272,0A3463,501
610.0,610.0,288,184632,375
610.0,610.0,297,AA7F2E,355
610.0,610.0,308,352100,806
610.0,610.0,320,720E0F,700
610.0,610.0,321,078BC9,274
610.0,610.0,322,36AEBF,321
610.0,610.0,323,ADC3C0,70
610.0,610.0,326,9B9A5A,124
610.0,610.0,334,BBA53D,19
610.0,610.0,378,A0BCAC,514
610.0,610.0,379,6074A1,205
610.0,610.0,484,A95500,1062
